ShipmentID,Origin,Destination,Pickup_Date,Delivery_Date,Delivery_Status,Distance_KM,Shipment_Mode,Weight_KG,Cost_USD,Customer_Segment,Delay_Reason
SHP000248,Seattle,Las Vegas,2024-08-17,2024-08-19,Delivered,1596,Freight,188.13,896.08,Government,None
SHP000249,Dallas,Orlando,2024-03-01,2024-03-05,Delayed,2250,Air,196.83,1225.6,Business,Customs
SHP000250,Los Angeles,Nashville,2024-12-10,2024-12-12,Delivered,1787,Ground,266.2,998.87,Retail,None
SHP000251,Dallas,Charlotte,2024-04-06,2024-04-07,Delivered,512,Freight,16.59,305.35,Business,None
SHP000252,Atlanta,Detroit,2024-02-04,2024-02-05,Delivered,187,Air,223.5,313.25,Business,None
SHP000253,New York,Las Vegas,2024-08-12,2024-08-13,Delivered,939,Air,377.32,743.94,Retail,None
SHP000254,Atlanta,Portland,2024-06-12,2024-06-16,Delivered,2804,Ground,409.28,1542.37,Government,None
SHP000255,Boston,Detroit,2024-07-30,2024-07-31,Delivered,299,Ground,278.58,336.7,Business,None
SHP000256,Miami,San Diego,2024-09-10,2024-09-12,Delivered,1460,Air,470.82,1034.49,Retail,None
SHP000257,Miami,Las Vegas,2024-03-17,2024-03-18,Delivered,803,Air,377.33,682.75,Retail,None
SHP000258,Dallas,Nashville,2024-01-30,2024-02-03,Delayed,1756,Ground,278.86,992.52,Retail,Weather
SHP000259,Chicago,Nashville,2024-07-08,2024-07-09,Delivered,830,Air,26.24,484.24,Business,None
SHP000260,Chicago,Detroit,2024-10-27,2024-10-30,Delivered,2339,Ground,108.9,1152.89,Retail,None
SHP000261,New York,Detroit,2024-04-07,2024-04-08,Delivered,530,Freight,373.57,527.64,Government,None
SHP000262,Phoenix,Detroit,2024-07-22,2024-07-25,Delivered,2311,Freight,161.15,1201.64,Government,None
SHP000263,Seattle,Charlotte,2024-05-13,2024-05-15,Delivered,2086,Ground,233.27,1113.66,Retail,None
SHP000264,Atlanta,Orlando,2024-06-09,2024-06-12,In Transit,2354,Ground,432.11,1353.57,Government,None
SHP000265,Phoenix,Portland,2024-08-01,2024-08-02,Delivered,853,Air,165.27,578.01,Retail,None
SHP000266,Boston,Orlando,2024-05-11,2024-05-13,Delivered,2051,Ground,483.27,1247.91,Business,None
SHP000267,Seattle,Philadelphia,2024-03-12,2024-03-14,Delivered,2050,Ground,92.43,1012.96,Business,None
SHP000268,Boston,Houston,2024-02-08,2024-02-13,Delayed,2787,Freight,24.73,1333.99,Business,Weather
SHP000269,Dallas,Houston,2024-04-21,2024-04-23,Delivered,1578,Ground,30.69,763.51,Retail,None
SHP000270,Denver,Houston,2024-01-04,2024-01-06,Delivered,1734,Ground,6.42,819.15,Retail,None
SHP000271,New York,San Diego,2024-12-23,2024-12-26,Delayed,784,Ground,53.95,420.17,Government,Weather
SHP000272,Boston,Charlotte,2024-06-30,2024-07-02,Delivered,1675,Air,39.97,872.73,Business,None
SHP000273,Atlanta,Charlotte,2024-12-16,2024-12-17,Delivered,380,Freight,327.04,432.22,Business,None
SHP000274,Miami,Las Vegas,2024-07-12,2024-07-13,Delivered,279,Ground,318.56,351.69,Retail,None
SHP000275,Seattle,Portland,2024-02-18,2024-02-19,Delivered,224,Freight,115.27,234.96,Government,None
SHP000276,Denver,Charlotte,2024-01-24,2024-01-28,Delivered,2853,Freight,462.83,1626.55,Business,None
SHP000277,Dallas,Orlando,2024-01-09,2024-01-12,Delivered,2454,Freight,72.52,1212.81,Business,None
SHP000278,Los Angeles,Philadelphia,2024-10-15,2024-10-17,Delivered,1643,Air,338.68,1037.56,Government,None
SHP000279,Dallas,San Francisco,2024-09-13,2024-09-15,Delivered,1466,Ground,27.32,711.09,Retail,None
SHP000280,Phoenix,Portland,2024-10-31,2024-11-01,Delivered,1386,Ground,15.3,667.88,Retail,None
SHP000281,Atlanta,Orlando,2024-10-10,2024-10-12,Delivered,1818,Freight,93.28,939.07,Government,None
SHP000282,Los Angeles,Detroit,2024-02-07,2024-02-08,Delivered,681,Air,190.31,515.64,Retail,None
SHP000283,Seattle,Orlando,2024-02-24,2024-02-25,Delivered,1312,Air,222.65,818.99,Business,None
SHP000284,Dallas,Las Vegas,2024-08-17,2024-08-21,Delayed,2148,Ground,204.32,1124.19,Government,Weather
SHP000285,Phoenix,Orlando,2024-07-16,2024-07-20,Delayed,1744,Air,194.21,996.33,Government,Customs
SHP000286,Boston,Philadelphia,2024-12-16,2024-12-17,Delivered,618,Ground,134.83,394.0,Business,None
SHP000287,Miami,Charlotte,2024-08-03,2024-08-04,Delivered,365,Air,180.88,367.78,Retail,None
SHP000288,Phoenix,Portland,2024-04-10,2024-04-11,Delivered,604,Ground,152.68,398.41,Government,None
SHP000289,Miami,Orlando,2024-08-13,2024-08-18,Delayed,2716,Ground,487.13,1549.48,Retail,Weather
SHP000290,Seattle,Philadelphia,2024-07-22,2024-07-23,Delivered,1243,Freight,367.57,844.89,Business,None
SHP000291,Seattle,Las Vegas,2024-05-23,2024-05-25,Delivered,1659,Freight,182.83,921.25,Government,None
SHP000292,Dallas,San Diego,2024-01-14,2024-01-16,Delivered,1940,Freight,471.52,1220.91,Government,None
SHP000293,Chicago,Las Vegas,2024-12-10,2024-12-13,Delivered,2644,Ground,151.76,1315.86,Retail,None
SHP000294,Miami,San Francisco,2024-08-17,2024-08-19,Delivered,2012,Freight,291.33,1145.2,Government,None
SHP000295,Miami,San Diego,2024-01-19,2024-01-21,Delivered,1522,Ground,350.97,930.48,Business,None
SHP000296,Chicago,Detroit,2024-12-02,2024-12-07,Delayed,731,Ground,323.68,558.16,Retail,Customs
SHP000297,Miami,San Francisco,2024-01-06,2024-01-07,Delivered,959,Air,255.58,679.9,Government,None
SHP000298,Atlanta,Nashville,2024-07-10,2024-07-14,Delivered,2833,Ground,294.5,1486.55,Business,None
SHP000299,Denver,San Francisco,2024-05-31,2024-06-01,Delivered,401,Ground,58.48,250.54,Retail,None
SHP000300,Seattle,Nashville,2024-04-15,2024-04-17,Delivered,1476,Ground,238.34,842.2,Retail,None
SHP000301,Chicago,Charlotte,2024-01-23,2024-01-24,Delivered,521,Freight,11.78,306.52,Business,None
SHP000302,Atlanta,San Diego,2024-03-30,2024-04-01,Delivered,1405,Ground,280.14,835.33,Retail,None
SHP000303,Dallas,Philadelphia,2024-11-23,2024-11-25,Delivered,1670,Ground,15.08,795.55,Government,None
SHP000304,Miami,Las Vegas,2024-01-03,2024-01-04,Delivered,892,Ground,139.53,520.12,Government,None
SHP000305,Chicago,San Diego,2024-04-05,2024-04-06,Delivered,857,Ground,229.05,558.08,Government,None
SHP000306,Seattle,Portland,2024-07-17,2024-07-20,Delivered,2454,Ground,57.56,1173.84,Business,None
SHP000307,Los Angeles,Portland,2024-10-29,2024-10-30,Delivered,598,Air,156.94,458.26,Retail,None
SHP000308,Dallas,San Diego,2024-07-17,2024-07-18,Delivered,614,Ground,287.62,483.87,Government,None
SHP000309,Dallas,San Diego,2024-03-26,2024-03-27,Delivered,624,Ground,93.96,372.18,Retail,None
SHP000310,New York,Nashville,2024-03-10,2024-03-12,Delivered,1622,Air,481.93,1114.06,Government,None
SHP000311,Denver,Las Vegas,2024-12-29,2024-12-31,Delivered,2051,Freight,84.04,1038.37,Business,None
SHP000312,Los Angeles,Houston,2024-05-20,2024-05-21,Delivered,1232,Air,84.52,700.11,Retail,None
SHP000313,Boston,San Diego,2024-02-27,2024-02-28,Delivered,1147,Ground,387.67,783.75,Business,None
SHP000314,Denver,San Diego,2024-04-21,2024-04-22,Delivered,469,Freight,368.13,496.93,Business,None
SHP000315,Denver,Charlotte,2024-06-27,2024-06-28,Delivered,406,Freight,219.82,379.59,Business,None
SHP000316,Atlanta,Portland,2024-12-18,2024-12-22,Delivered,2961,Ground,305.33,1550.65,Business,None
SHP000317,Atlanta,Houston,2024-10-18,2024-10-22,Delayed,1201,Ground,298.63,754.63,Retail,Customs
SHP000318,Phoenix,Charlotte,2024-09-20,2024-09-28,Delayed,2832,Freight,407.68,1584.01,Business,Operational
SHP000319,Los Angeles,Philadelphia,2024-12-25,2024-12-26,Delivered,1072,Freight,73.55,591.53,Government,None
SHP000320,Miami,Nashville,2024-03-13,2024-03-14,Delivered,1150,Ground,314.09,740.95,Business,None
SHP000321,Miami,San Diego,2024-05-22,2024-05-24,Delivered,1561,Ground,227.62,874.02,Government,None
SHP000322,Chicago,Nashville,2024-11-21,2024-11-23,Delivered,1517,Ground,425.13,972.73,Retail,None
SHP000323,Atlanta,Nashville,2024-05-17,2024-05-18,Delivered,1211,Ground,169.21,681.48,Retail,None
SHP000324,Seattle,Houston,2024-01-24,2024-01-26,Delivered,1932,Air,8.63,969.58,Retail,None
SHP000325,New York,Las Vegas,2024-04-13,2024-04-14,Delivered,590,Freight,441.13,595.18,Retail,None
SHP000326,Chicago,Orlando,2024-05-08,2024-05-14,Delayed,2771,Air,451.95,1613.12,Government,Weather
SHP000327,Atlanta,Las Vegas,2024-12-01,2024-12-02,Delivered,439,Air,1.04,293.17,Business,None
SHP000328,Boston,Nashville,2024-01-05,2024-01-07,Delivered,1457,Air,408.65,995.84,Business,None
SHP000329,Denver,San Francisco,2024-04-27,2024-04-28,Delivered,469,Ground,52.05,277.28,Retail,None
SHP000330,Dallas,Philadelphia,2024-02-05,2024-02-08,Delayed,84,Ground,305.35,256.01,Government,Weather
SHP000331,Dallas,Las Vegas,2024-11-11,2024-11-16,Delayed,939,Ground,43.8,483.83,Retail,Operational
SHP000332,Miami,Orlando,2024-03-12,2024-03-15,Delivered,2690,Air,42.58,1331.05,Government,None
SHP000333,Los Angeles,Houston,2024-12-03,2024-12-04,Delivered,891,Freight,259.12,621.42,Retail,None
SHP000334,New York,Detroit,2024-09-10,2024-09-11,Delivered,1037,Ground,250.04,651.67,Business,None
SHP000335,Seattle,Orlando,2024-03-08,2024-03-11,Delivered,2378,Ground,210.72,1231.53,Retail,None
SHP000336,Chicago,Houston,2024-10-27,2024-10-28,Delivered,1123,Air,108.26,665.31,Retail,None
SHP000337,Boston,Charlotte,2024-11-17,2024-11-19,Delivered,1751,Ground,212.08,950.2,Government,None
SHP000338,Phoenix,Philadelphia,2024-05-22,2024-05-23,Delivered,373,Air,255.9,416.39,Government,None
SHP000339,Seattle,Las Vegas,2024-10-27,2024-11-01,Delayed,2711,Ground,340.69,1459.36,Business,Operational
SHP000340,Atlanta,San Francisco,2024-08-10,2024-08-13,Delivered,2557,Air,304.61,1428.42,Government,None
SHP000341,Dallas,San Francisco,2024-01-07,2024-01-11,Delivered,2923,Ground,6.17,1354.05,Government,None
SHP000342,Los Angeles,Philadelphia,2024-07-09,2024-07-13,Delayed,1150,Air,366.6,832.46,Retail,Customs
SHP000343,Los Angeles,San Diego,2024-02-02,2024-02-05,Delivered,2411,Air,313.95,1368.32,Business,None
SHP000344,Denver,Portland,2024-03-26,2024-03-27,Delivered,1094,Ground,386.78,759.37,Business,None
SHP000345,Atlanta,San Diego,2024-01-02,2024-01-03,Delivered,100,Air,122.65,213.59,Business,None
SHP000346,Dallas,Houston,2024-10-10,2024-10-14,Delivered,2974,Freight,370.46,1625.58,Retail,None
SHP000347,Seattle,Charlotte,2024-02-09,2024-02-10,Delivered,539,Ground,251.27,428.31,Government,None
SHP000348,New York,Las Vegas,2024-02-05,2024-02-06,Delivered,1206,Freight,386.88,839.83,Retail,None
SHP000349,New York,Orlando,2024-04-12,2024-04-13,Delivered,1294,Air,369.92,899.25,Retail,None
SHP000350,Atlanta,San Diego,2024-05-05,2024-05-07,Delivered,1729,Air,12.44,880.51,Government,None
SHP000351,New York,Orlando,2024-01-01,2024-01-03,Delivered,1591,Ground,424.58,1005.7,Government,None
SHP000352,Atlanta,Las Vegas,2024-09-08,2024-09-13,Delayed,633,Freight,355.97,563.43,Government,Customs
SHP000353,Seattle,Nashville,2024-02-13,2024-02-16,Delivered,2120,Ground,67.19,1029.31,Government,None
SHP000354,New York,Las Vegas,2024-12-05,2024-12-06,Delivered,1019,Freight,146.19,611.26,Retail,None
SHP000355,Seattle,Orlando,2024-08-19,2024-08-21,Delayed,355,Air,471.81,537.84,Business,Operational
SHP000356,Chicago,Philadelphia,2024-08-18,2024-08-20,Delivered,1715,Ground,60.81,843.24,Retail,None
SHP000357,Los Angeles,Nashville,2024-05-15,2024-05-16,Delivered,420,Freight,79.23,301.54,Government,None
SHP000358,Phoenix,Houston,2024-04-20,2024-04-21,Delivered,1392,Freight,74.59,736.15,Retail,None
SHP000359,Boston,Houston,2024-12-12,2024-12-13,Delivered,762,Air,16.03,447.52,Government,None
SHP000360,Boston,Detroit,2024-02-18,2024-02-21,Delayed,622,Ground,61.17,351.6,Business,Operational
SHP000361,Atlanta,Las Vegas,2024-07-09,2024-07-12,Delivered,2690,Ground,42.48,1270.99,Business,None
SHP000362,New York,San Francisco,2024-04-11,2024-04-16,Delayed,1866,Freight,404.74,1147.54,Business,Operational
SHP000363,New York,Nashville,2024-01-26,2024-01-29,Delivered,2400,Air,216.86,1305.12,Retail,None
SHP000364,Miami,Philadelphia,2024-06-30,2024-07-01,Delivered,816,Air,137.85,544.91,Government,None
SHP000365,Phoenix,Portland,2024-05-05,2024-05-07,Delivered,2093,Ground,206.29,1100.62,Retail,None
SHP000366,Miami,Philadelphia,2024-08-02,2024-08-05,Delivered,2203,Air,124.95,1161.32,Business,None
SHP000367,Miami,Orlando,2024-09-02,2024-09-04,Delivered,2035,Ground,172.35,1054.16,Retail,None
SHP000368,Dallas,Houston,2024-06-12,2024-06-13,Delivered,170,Ground,447.93,380.26,Retail,None
SHP000369,Boston,Orlando,2024-10-26,2024-10-27,Delivered,703,Freight,50.52,411.66,Government,None
SHP000370,New York,Detroit,2024-10-21,2024-10-23,Delivered,1640,Freight,177.72,909.63,Business,None
SHP000371,Atlanta,Portland,2024-06-11,2024-06-15,Delivered,2907,Freight,179.71,1480.98,Retail,None
SHP000372,Phoenix,Portland,2024-03-13,2024-03-14,Delivered,821,Ground,418.43,655.51,Government,None
SHP000373,Los Angeles,Philadelphia,2024-09-08,2024-09-09,Delivered,280,Air,116.7,291.02,Business,None
SHP000374,Seattle,Portland,2024-04-13,2024-04-15,Delivered,1445,Freight,358.61,930.42,Retail,None
SHP000375,New York,Houston,2024-03-16,2024-03-17,Delivered,630,Ground,387.3,550.88,Business,None
SHP000376,Seattle,Las Vegas,2024-10-27,2024-10-28,Delivered,1286,Air,161.64,770.68,Retail,None
SHP000377,Denver,Orlando,2024-03-30,2024-04-02,Delivered,2351,Ground,346.93,1301.11,Business,None
SHP000378,Phoenix,Philadelphia,2024-07-12,2024-07-20,Delayed,2870,Ground,147.61,1415.07,Government,Weather
SHP000379,New York,Philadelphia,2024-11-04,2024-11-07,Delivered,2554,Ground,110.84,1250.8,Business,None
SHP000380,Seattle,San Francisco,2024-05-01,2024-05-02,Delivered,1358,Ground,84.36,696.72,Government,None
SHP000381,Seattle,Nashville,2024-01-06,2024-01-07,Delivered,1072,Air,346.74,785.44,Government,None
SHP000382,New York,Houston,2024-07-16,2024-07-18,Delivered,1768,Ground,484.57,1121.34,Retail,None
SHP000383,Seattle,San Diego,2024-07-11,2024-07-13,Delivered,2013,Air,394.47,1237.53,Business,None
SHP000384,Dallas,Nashville,2024-02-07,2024-02-08,Delivered,186,Ground,147.81,207.39,Business,None
SHP000385,Seattle,Philadelphia,2024-07-11,2024-07-12,Delivered,357,Air,273.75,419.9,Government,None
SHP000386,Phoenix,Nashville,2024-12-26,2024-12-29,Delivered,2727,Air,82.92,1371.9,Business,None
SHP000387,Seattle,Detroit,2024-04-07,2024-04-10,Delivered,2319,Ground,361.16,1295.25,Retail,None
SHP000388,Los Angeles,Detroit,2024-02-19,2024-02-22,Delivered,2391,Air,275.06,1335.99,Business,None
SHP000389,Miami,San Francisco,2024-05-30,2024-06-02,In Transit,2610,Freight,300.31,1419.69,Business,None
SHP000390,Los Angeles,San Francisco,2024-08-30,2024-08-31,Delivered,1313,Freight,392.55,891.38,Retail,None
SHP000391,Chicago,San Diego,2024-07-17,2024-07-19,Delivered,1612,Air,185.02,931.41,Retail,None
SHP000392,Los Angeles,Detroit,2024-05-17,2024-05-18,Delivered,669,Ground,376.24,561.79,Retail,None
SHP000393,Boston,Las Vegas,2024-10-28,2024-10-29,Delivered,299,Air,420.48,481.84,Government,None
SHP000394,Denver,Portland,2024-04-30,2024-05-01,In Transit,373,Ground,197.7,321.47,Government,None
SHP000395,Boston,Portland,2024-12-12,2024-12-13,Delivered,653,Freight,60.58,395.2,Business,None
SHP000396,Atlanta,Detroit,2024-03-05,2024-03-06,Delivered,370,Air,494.15,557.99,Government,None
SHP000397,Dallas,Portland,2024-05-12,2024-05-13,Delivered,324,Ground,43.97,207.18,Retail,None
SHP000398,Boston,Nashville,2024-01-07,2024-01-10,Delivered,2602,Ground,293.99,1382.29,Business,None
SHP000399,Dallas,Portland,2024-10-28,2024-10-29,Delivered,460,Ground,462.5,519.5,Retail,None
SHP000400,Boston,Orlando,2024-07-29,2024-08-01,In Transit,2732,Air,243.05,1470.23,Retail,None
SHP000401,Miami,Philadelphia,2024-11-12,2024-11-16,Delivered,2891,Ground,201.16,1456.65,Government,None
SHP000402,Atlanta,Houston,2024-08-31,2024-09-02,Delivered,1575,Freight,10.61,780.12,Retail,None
SHP000403,Denver,San Francisco,2024-04-26,2024-04-28,Delivered,1864,Air,387.13,1166.08,Government,None
SHP000404,Chicago,Detroit,2024-08-14,2024-08-16,Delivered,1717,Air,370.6,1090.01,Business,None
SHP000405,Boston,Philadelphia,2024-02-03,2024-02-06,Delivered,2125,Ground,201.99,1112.44,Government,None
SHP000406,New York,Philadelphia,2024-04-08,2024-04-09,Delivered,872,Freight,418.57,708.54,Retail,None
SHP000407,Atlanta,Charlotte,2024-07-07,2024-07-10,Delivered,2118,Freight,198.77,1137.36,Business,None
SHP000408,Seattle,Nashville,2024-10-31,2024-11-02,Delivered,1993,Ground,293.65,1108.04,Retail,None
SHP000409,Chicago,Charlotte,2024-01-15,2024-01-16,Delivered,717,Ground,426.98,613.84,Business,None
SHP000410,Atlanta,Detroit,2024-05-17,2024-05-20,Delivered,2152,Ground,10.52,1009.71,Business,None
SHP000411,Denver,Philadelphia,2024-11-27,2024-11-28,Delivered,84,Air,112.27,200.16,Government,None
SHP000412,Los Angeles,Las Vegas,2024-07-11,2024-07-13,Delivered,1930,Freight,126.37,1009.32,Government,None
SHP000413,Miami,Portland,2024-02-22,2024-02-25,Delivered,2763,Air,483.26,1628.31,Government,None
SHP000414,Phoenix,Charlotte,2024-06-01,2024-06-03,Delivered,2023,Ground,32.39,964.78,Retail,None
SHP000415,Los Angeles,Charlotte,2024-04-06,2024-04-07,Delivered,1034,Air,449.89,830.23,Government,None
SHP000416,Miami,Orlando,2024-12-14,2024-12-15,Delivered,154,Air,327.87,361.02,Retail,None
SHP000417,Miami,Las Vegas,2024-01-19,2024-01-22,Delivered,2393,Ground,408.1,1356.71,Government,None
SHP000418,Boston,Nashville,2024-12-09,2024-12-10,Delivered,1279,Ground,422.79,864.22,Business,None
SHP000419,Los Angeles,San Francisco,2024-08-29,2024-08-30,Delivered,1109,Air,362.73,811.69,Government,None
SHP000420,Seattle,San Francisco,2024-04-23,2024-04-24,Delivered,1307,Ground,210.53,749.47,Government,None
SHP000421,Los Angeles,Nashville,2024-03-01,2024-03-04,Delivered,2648,Ground,292.0,1401.8,Business,None
SHP000422,Boston,San Francisco,2024-12-14,2024-12-15,Delivered,1272,Ground,206.85,731.51,Business,None
SHP000423,Seattle,Las Vegas,2024-10-18,2024-10-20,Delivered,1924,Freight,72.04,974.02,Business,None
SHP000424,Denver,Orlando,2024-11-19,2024-11-22,Delayed,1333,Freight,317.43,855.31,Government,Weather
SHP000425,Dallas,Nashville,2024-02-15,2024-02-17,Delivered,1826,Air,316.93,1106.86,Retail,None
SHP000426,New York,Houston,2024-09-30,2024-10-02,Delivered,1578,Air,475.06,1090.14,Government,None
SHP000427,Atlanta,Houston,2024-12-12,2024-12-13,Delivered,1069,Air,113.52,644.16,Business,None
SHP000428,Miami,San Diego,2024-10-28,2024-10-29,Delivered,317,Ground,412.01,424.86,Government,None
SHP000429,Boston,Portland,2024-09-25,2024-09-29,Delivered,2863,Ground,497.74,1621.99,Retail,None
SHP000430,Atlanta,Philadelphia,2024-07-25,2024-07-28,Delayed,968,Air,363.72,748.83,Business,Operational
SHP000431,Seattle,Houston,2024-07-11,2024-07-12,Delivered,1097,Freight,385.74,790.09,Business,None
SHP000432,Chicago,Houston,2024-01-25,2024-01-29,Delayed,1757,Ground,222.43,959.11,Business,Weather
SHP000433,New York,Charlotte,2024-08-03,2024-08-06,Delivered,2763,Ground,260.39,1434.58,Retail,None
SHP000434,Chicago,San Diego,2024-11-12,2024-11-13,Delivered,516,Air,392.49,562.69,Retail,None
SHP000435,Boston,Detroit,2024-07-02,2024-07-03,Delivered,1259,Ground,80.61,649.92,Government,None
SHP000436,Denver,Orlando,2024-04-30,2024-05-08,Delayed,2801,Air,44.96,1382.43,Business,Operational
SHP000437,Chicago,San Diego,2024-02-08,2024-02-09,Delivered,464,Ground,452.44,515.26,Retail,None
SHP000438,Los Angeles,Nashville,2024-01-26,2024-01-27,Delivered,765,Air,437.13,701.53,Government,None
SHP000439,Seattle,Las Vegas,2024-02-29,2024-03-04,Delayed,237,Air,5.33,204.85,Retail,Operational
SHP000440,Denver,Portland,2024-05-17,2024-05-18,Delivered,430,Freight,186.62,370.47,Retail,None
SHP000441,Denver,Charlotte,2024-07-16,2024-07-18,Delivered,2008,Ground,400.05,1178.63,Business,None
SHP000442,Dallas,Houston,2024-03-22,2024-03-25,Delivered,2469,Air,241.6,1351.01,Government,None
SHP000443,Miami,Orlando,2024-11-09,2024-11-13,Delivered,2853,Air,440.04,1642.87,Retail,None
SHP000444,Denver,San Francisco,2024-07-29,2024-07-30,Delivered,309,Ground,131.18,252.76,Government,None
SHP000445,Boston,Portland,2024-10-16,2024-10-19,Delivered,2793,Air,436.64,1613.83,Government,None
SHP000446,Chicago,Las Vegas,2024-12-04,2024-12-06,Delivered,2023,Ground,173.2,1049.27,Government,None
SHP000447,Phoenix,Houston,2024-01-06,2024-01-07,Delivered,692,Ground,253.03,498.22,Business,None
SHP000448,Chicago,Nashville,2024-06-13,2024-06-14,Delivered,1189,Air,25.65,645.44,Retail,None
SHP000449,Atlanta,San Francisco,2024-08-23,2024-08-26,Delivered,2397,Ground,224.33,1248.25,Business,None
SHP000450,Denver,Houston,2024-02-22,2024-02-26,Delayed,196,Ground,278.79,290.47,Government,Weather
SHP000451,Boston,Detroit,2024-12-01,2024-12-07,Delayed,1446,Ground,181.99,794.89,Retail,Weather
